qua mai 22 01:13:45 -03 2019
Experiment;Threads;Add;Remove;Contains;Population
RandomLockFreeList;10;72008;71600;71174;5041
RandomLockFreeList;10;64846;64997;65102;4992
RandomLockFreeList;10;65762;65464;65524;5011
RandomLockFreeList;10;64754;64701;64680;4944
RandomLockFreeList;10;64925;64979;64705;5058
RandomLockFreeList;10;65249;65038;64836;5034
RandomLockFreeList;10;64472;64359;64702;5062
RandomLockFreeList;10;70304;70317;70728;5026
RandomLockFreeList;10;64809;64597;64915;4963
RandomLockFreeList;10;65242;65014;64915;5102
RandomLockFreeList;10;65171;65103;65073;5046
RandomLockFreeList;10;65400;65552;65509;4971
RandomLockFreeList;10;65045;65233;65122;5033
RandomLockFreeList;10;65361;65248;65403;5107
RandomLockFreeList;10;71678;71670;71239;4981
RandomLockFreeList;10;64690;64660;65093;4979
RandomLockFreeList;10;65226;64878;64409;5048
RandomLockFreeList;10;65501;65421;65273;4968
RandomLockFreeList;10;64395;64608;65080;5026
RandomLockFreeList;10;65321;65268;65016;4992
RandomLockFreeList;10;65619;65687;65545;4925
RandomLockFreeList;10;71768;71575;72428;5029
RandomLockFreeList;10;64682;64842;64607;4926
RandomLockFreeList;10;64838;64503;64489;4985
RandomLockFreeList;10;65205;65284;64806;4962
RandomLockFreeList;10;65547;65161;65079;4977
RandomLockFreeList;10;64584;65198;64997;4962
RandomLockFreeList;10;64923;64928;65826;5001
RandomLockFreeList;10;71274;71692;71740;4939
RandomLockFreeList;10;65256;65511;64766;5006
RandomLockFreeList;10;64988;64954;64894;5024
RandomLockFreeList;10;64941;64828;65401;5023
RandomLockFreeList;10;65090;65204;64724;4901
RandomLockFreeList;10;64723;65298;64684;5087
RandomLockFreeList;10;64825;64833;64762;4991
RandomLockFreeList;10;70758;70926;71054;4960
RandomLockFreeList;10;65914;66358;65409;5053
RandomLockFreeList;10;63835;63681;63784;5038
RandomLockFreeList;10;64972;64870;64916;5051
RandomLockFreeList;10;65078;65195;65302;4986
RandomLockFreeList;10;65307;65591;65332;4896
RandomLockFreeList;10;64992;65277;65706;5051
RandomLockFreeList;10;67981;67840;68326;4933
RandomLockFreeList;10;67914;67216;67995;5152
RandomLockFreeList (Mean);10;64814;64862;64805;4919
Experiment;Threads;Add;Remove;Contains;Population
RandomLockFreeList;12;0;0;0;0
RandomLockFreeList;12;74050;73957;74156;5029
RandomLockFreeList;12;67432;67419;67629;4959
RandomLockFreeList;12;66606;66332;66290;5015
RandomLockFreeList;12;66298;66209;66645;5029
RandomLockFreeList;12;66432;66246;66628;5100
RandomLockFreeList;12;66952;67032;66666;5068
RandomLockFreeList;12;66851;67187;67232;5045
RandomLockFreeList;12;67442;67600;67405;5018
RandomLockFreeList;12;73218;72804;72653;5041
RandomLockFreeList;12;67451;67538;67579;4995
RandomLockFreeList;12;67726;68211;67497;5040
RandomLockFreeList;12;66910;66690;67244;5164
RandomLockFreeList;12;66894;67388;66893;5011
RandomLockFreeList;12;67064;67530;67166;5004
RandomLockFreeList;12;67066;67667;67606;5054
RandomLockFreeList;12;67384;66518;66976;5039
RandomLockFreeList;12;72719;72329;72775;5003
RandomLockFreeList;12;67865;67830;67302;4946
RandomLockFreeList;12;66342;66516;67273;4985
RandomLockFreeList;12;67345;66671;67055;5066
RandomLockFreeList;12;67598;67544;67723;4982
RandomLockFreeList;12;67447;67831;67549;4974
RandomLockFreeList;12;66317;66419;66234;4991
RandomLockFreeList;12;67501;67597;67731;4955
RandomLockFreeList;12;72432;72229;72075;4908
RandomLockFreeList;12;68457;68780;68432;4982
RandomLockFreeList;12;67627;67199;67474;5062
RandomLockFreeList;12;66987;67116;66791;5013
RandomLockFreeList;12;67346;67270;67054;4991
RandomLockFreeList;12;67210;67730;67814;4968
RandomLockFreeList;12;67377;68112;67910;4906
RandomLockFreeList;12;67078;66887;66960;5042
RandomLockFreeList;12;70936;70808;71300;5039
RandomLockFreeList;12;69126;69130;68301;4924
RandomLockFreeList;12;66629;66536;66478;4898
RandomLockFreeList;12;67249;67952;67815;4880
RandomLockFreeList;12;66865;67223;67061;4997
RandomLockFreeList;12;64972;64995;64945;5011
RandomLockFreeList;12;66455;67009;66881;5032
RandomLockFreeList;12;66744;66091;66979;4930
RandomLockFreeList;12;67219;67250;67655;5015
RandomLockFreeList;12;73662;73131;73528;5065
RandomLockFreeList;12;66708;66409;66367;5021
RandomLockFreeList;12;66940;67115;66776;5102
RandomLockFreeList;12;66551;66425;66685;4975
RandomLockFreeList;12;66837;67033;66849;5028
RandomLockFreeList;12;67244;67636;66981;5057
RandomLockFreeList;12;67019;66901;67074;4982
RandomLockFreeList;12;67063;66990;67094;5044
RandomLockFreeList;12;73200;73258;73350;5070
RandomLockFreeList;12;66886;67006;66627;4991
RandomLockFreeList;12;66870;66294;65929;5157
RandomLockFreeList;12;65757;65985;65679;4935
RandomLockFreeList;12;66972;67067;66884;5012
RandomLockFreeList;12;66950;66929;66498;5039
RandomLockFreeList;12;67233;67949;67784;5002
RandomLockFreeList;12;66812;67061;67160;4926
RandomLockFreeList;12;73158;72983;73161;4957
RandomLockFreeList;12;66248;66580;66613;5045
RandomLockFreeList (Mean);12;66695;66735;66714;4925
Experiment;Threads;Add;Remove;Contains;Population
RandomLockFreeList;14;0;0;0;0
RandomLockFreeList;14;74376;75126;74431;4971
RandomLockFreeList;14;69144;69318;69086;5028
RandomLockFreeList;14;66849;66212;66574;5053
RandomLockFreeList;14;67109;66751;66624;5061
RandomLockFreeList;14;66727;66612;67266;4990
RandomLockFreeList;14;67246;66915;66827;5035
RandomLockFreeList;14;67276;67872;67193;4973
RandomLockFreeList;14;66784;66995;66737;5071
RandomLockFreeList;14;67044;66890;66997;5042
RandomLockFreeList;14;73630;74038;74102;4951
RandomLockFreeList;14;66993;66482;67368;4957
RandomLockFreeList;14;67768;68323;68017;4987
RandomLockFreeList;14;67355;67175;66941;5091
RandomLockFreeList;14;67139;66568;66490;5001
RandomLockFreeList;14;67280;67238;67238;4977
RandomLockFreeList;14;67488;67894;68105;5070
RandomLockFreeList;14;67293;67117;67162;5117
RandomLockFreeList;14;73451;73652;73390;5028
RandomLockFreeList;14;67050;66866;67123;4987
RandomLockFreeList;14;67060;66562;66488;4917
RandomLockFreeList;14;67352;67327;67421;4983
RandomLockFreeList;14;67814;67646;67949;5033
RandomLockFreeList;14;66333;66076;65969;5065
RandomLockFreeList;14;67000;67345;66921;5017
RandomLockFreeList;14;67451;67184;67634;4979
RandomLockFreeList;14;74468;74420;74335;4959
RandomLockFreeList;14;68036;67883;67283;5067
RandomLockFreeList;14;66550;67211;67368;4934
RandomLockFreeList;14;67449;67159;67198;4986
RandomLockFreeList;14;67727;67551;67282;5020
RandomLockFreeList;14;67158;66847;67278;5064
RandomLockFreeList;14;67232;67600;67542;5026
RandomLockFreeList;14;67683;67857;67637;4989
RandomLockFreeList;14;73501;73640;73846;5030
RandomLockFreeList;14;67623;67131;67040;4941
RandomLockFreeList;14;67641;67988;67875;5048
RandomLockFreeList;14;67515;67617;67741;5029
RandomLockFreeList;14;67220;67342;67498;5022
RandomLockFreeList;14;66588;66845;67008;4947
RandomLockFreeList;14;67126;67231;67377;4981
RandomLockFreeList;14;67284;67295;67214;4979
RandomLockFreeList;14;73740;73690;74095;5019
RandomLockFreeList;14;67019;67276;67148;4945
RandomLockFreeList;14;67049;66916;66995;4988
RandomLockFreeList;14;67163;66744;66911;4994
RandomLockFreeList;14;67185;67454;67162;5027
RandomLockFreeList;14;66536;67217;67356;4980
RandomLockFreeList;14;66887;66695;66085;4979
RandomLockFreeList;14;66679;66349;66692;5035
RandomLockFreeList;14;73341;73548;73323;5071
RandomLockFreeList;14;66855;67479;67168;4971
RandomLockFreeList;14;66639;67187;67013;4971
RandomLockFreeList;14;66430;65792;66337;5007
RandomLockFreeList;14;66666;66909;66830;4959
RandomLockFreeList;14;67311;67294;67136;5046
RandomLockFreeList;14;67161;66661;66959;4960
RandomLockFreeList;14;67290;66978;67267;4920
RandomLockFreeList;14;73945;73692;73369;4896
RandomLockFreeList;14;67003;66783;66773;4973
RandomLockFreeList;14;66491;66320;66239;5036
RandomLockFreeList (Mean);14;66937;66930;66925;4921
Experiment;Threads;Add;Remove;Contains;Population
RandomLockFreeList;16;0;0;0;0
RandomLockFreeList;16;73411;72536;72505;5009
RandomLockFreeList;16;64511;65302;64610;4951
RandomLockFreeList;16;64421;63657;63926;5059
RandomLockFreeList;16;64541;64670;65019;5009
RandomLockFreeList;16;64425;64137;64821;5019
RandomLockFreeList;16;64879;64691;64174;5056
RandomLockFreeList;16;64997;65402;65312;4976
RandomLockFreeList;16;71510;71539;71429;4936
