qua mai  1 22:05:09 -03 2019
Experiment;Threads;Add;Remove;Contains;Population
HoHContainsLockFreeList (Mean);9;25746;25845;126998;4909
Experiment;Threads;Add;Remove;Contains;Population
HoHContainsLockFreeList;12;0;0;0;1
HoHContainsLockFreeList;12;26961;27513;518015;4942
HoHContainsLockFreeList;12;22432;22297;171077;5008
HoHContainsLockFreeList;12;20450;20339;142339;4990
HoHContainsLockFreeList;12;20555;20678;143641;4997
HoHContainsLockFreeList;12;20209;20314;149628;5069
HoHContainsLockFreeList;12;21573;21726;160548;4896
HoHContainsLockFreeList;12;21401;21426;158715;4946
HoHContainsLockFreeList;12;24381;24426;222739;4922
HoHContainsLockFreeList;12;22070;22126;167300;5032
HoHContainsLockFreeList;12;20898;20773;163019;5052
HoHContainsLockFreeList;12;21190;21257;158366;5026
HoHContainsLockFreeList;12;21454;21726;161198;4943
HoHContainsLockFreeList;12;21916;21851;161755;5040
HoHContainsLockFreeList;12;21175;21135;160089;4956
HoHContainsLockFreeList;12;20051;20010;172979;4957
HoHContainsLockFreeList;12;21279;22169;187812;4840
HoHContainsLockFreeList;12;24006;24760;246482;4847
HoHContainsLockFreeList;12;23014;23286;193324;5044
HoHContainsLockFreeList;12;20811;20226;182991;5027
HoHContainsLockFreeList;12;20452;20655;188271;5047
HoHContainsLockFreeList;12;20401;20046;177521;5013
HoHContainsLockFreeList;12;21477;21446;163072;5030
HoHContainsLockFreeList;12;21511;21564;158090;4963
HoHContainsLockFreeList;12;21459;21428;157214;4997
HoHContainsLockFreeList;12;21127;21023;162330;5037
HoHContainsLockFreeList;12;21427;21299;159222;5009
HoHContainsLockFreeList;12;24288;23929;213046;5064
HoHContainsLockFreeList;12;22029;21990;169839;5003
HoHContainsLockFreeList;12;21110;21400;161910;4959
HoHContainsLockFreeList;12;20702;20627;160228;5077
HoHContainsLockFreeList;12;21142;21373;170460;5030
HoHContainsLockFreeList;12;21462;21371;162527;4997
HoHContainsLockFreeList;12;21452;21395;157560;4983
HoHContainsLockFreeList;12;21404;21374;159744;4958
HoHContainsLockFreeList;12;20997;21093;162151;4960
HoHContainsLockFreeList;12;24232;24118;225403;5029
HoHContainsLockFreeList;12;21346;21561;165647;4958
HoHContainsLockFreeList;12;21373;21438;163123;4951
HoHContainsLockFreeList;12;21231;21551;159192;4955
HoHContainsLockFreeList;12;20163;20036;155395;5118
HoHContainsLockFreeList;12;21255;21179;155727;5053
HoHContainsLockFreeList;12;20924;20915;158735;5003
HoHContainsLockFreeList;12;21611;21992;163383;4962
HoHContainsLockFreeList;12;24666;24449;227696;5017
HoHContainsLockFreeList;12;21611;21737;167882;5033
HoHContainsLockFreeList;12;20501;20271;159533;5006
HoHContainsLockFreeList;12;21494;21664;160359;4974
HoHContainsLockFreeList;12;21654;21645;160762;5022
HoHContainsLockFreeList;12;21216;21042;158825;5049
HoHContainsLockFreeList;12;21537;21377;157158;5007
HoHContainsLockFreeList;12;20777;20742;160207;4948
HoHContainsLockFreeList;12;22937;23020;196498;5042
HoHContainsLockFreeList;12;22993;22729;186260;5018
HoHContainsLockFreeList;12;21475;21343;161526;5023
HoHContainsLockFreeList;12;21345;21375;158327;5046
HoHContainsLockFreeList;12;20834;20802;164159;4944
HoHContainsLockFreeList;12;21351;21531;162482;5039
HoHContainsLockFreeList;12;21484;21372;158710;5043
HoHContainsLockFreeList;12;20689;20758;160291;5017
HoHContainsLockFreeList (Mean);12;21282;21311;172541;4915
Experiment;Threads;Add;Remove;Contains;Population
HoHContainsLockFreeList;15;0;0;0;1
HoHContainsLockFreeList;15;20998;20877;1035446;4918
HoHContainsLockFreeList;15;16218;16376;225296;4999
HoHContainsLockFreeList;15;16272;16258;204378;5002
HoHContainsLockFreeList;15;16302;16345;201547;4943
HoHContainsLockFreeList;15;16335;16287;198255;5027
HoHContainsLockFreeList;15;15279;15255;199164;5020
HoHContainsLockFreeList;15;15932;16031;200337;4972
HoHContainsLockFreeList;15;16225;16195;197635;4985
HoHContainsLockFreeList;15;16404;16647;243982;4897
HoHContainsLockFreeList;15;16651;15982;324307;5018
HoHContainsLockFreeList;15;15047;15262;247036;4994
HoHContainsLockFreeList;15;14320;14255;245150;5029
HoHContainsLockFreeList;15;15237;14977;241579;4997
HoHContainsLockFreeList;15;14536;14360;239924;5049
HoHContainsLockFreeList;15;15450;15572;238907;4995
HoHContainsLockFreeList;15;15205;15142;242253;4961
HoHContainsLockFreeList;15;16073;16134;242758;4994
HoHContainsLockFreeList;15;14404;14503;243611;4980
HoHContainsLockFreeList;15;16354;16452;239632;5062
HoHContainsLockFreeList;15;14764;14506;241738;5098
HoHContainsLockFreeList;15;15893;16378;293901;4940
HoHContainsLockFreeList;15;17668;17546;262804;5090
HoHContainsLockFreeList;15;15735;16046;211571;4967
HoHContainsLockFreeList;15;15766;15602;201093;5009
HoHContainsLockFreeList;15;15682;15725;197858;4962
HoHContainsLockFreeList;15;15103;15207;204682;5034
HoHContainsLockFreeList;15;15850;15864;205149;4957
HoHContainsLockFreeList;15;16033;15942;200212;5018
HoHContainsLockFreeList;15;14935;14895;197003;5000
HoHContainsLockFreeList;15;18545;18499;296515;5008
HoHContainsLockFreeList;15;15751;15850;219412;5051
HoHContainsLockFreeList;15;15683;15596;198509;5027
HoHContainsLockFreeList;15;15940;15732;197080;5089
HoHContainsLockFreeList;15;15570;15779;198256;4995
HoHContainsLockFreeList;15;15820;15869;197696;4981
HoHContainsLockFreeList;15;15387;15452;201411;4985
HoHContainsLockFreeList;15;15712;15576;197598;5016
HoHContainsLockFreeList;15;17214;16804;310384;4996
HoHContainsLockFreeList;15;14826;14645;251695;4984
HoHContainsLockFreeList;15;14665;13745;238367;5175
HoHContainsLockFreeList;15;14160;14941;243439;4882
HoHContainsLockFreeList;15;16018;15926;231716;4957
HoHContainsLockFreeList;15;16367;16437;206553;4902
HoHContainsLockFreeList;15;16188;16064;199026;5061
HoHContainsLockFreeList;15;15450;15364;195554;4998
HoHContainsLockFreeList;15;14804;14982;200156;4992
HoHContainsLockFreeList;15;18416;18448;299802;5009
HoHContainsLockFreeList;15;16499;16714;221419;4968
HoHContainsLockFreeList;15;16197;15965;196791;4997
HoHContainsLockFreeList;15;16290;16246;196860;4994
HoHContainsLockFreeList;15;15053;15096;198078;5010
HoHContainsLockFreeList;15;15561;15418;195331;5016
HoHContainsLockFreeList;15;16179;16211;198052;4915
HoHContainsLockFreeList;15;15936;16184;199950;4948
HoHContainsLockFreeList;15;17837;17828;308914;5007
HoHContainsLockFreeList;15;15688;15720;249057;4992
HoHContainsLockFreeList;15;16023;15906;208206;5004
HoHContainsLockFreeList;15;15794;15667;195881;5031
HoHContainsLockFreeList;15;15524;15528;198114;4997
HoHContainsLockFreeList (Mean);15;15662;15646;234617;4915
Experiment;Threads;Add;Remove;Contains;Population
HoHContainsLockFreeList;18;0;0;0;1
HoHContainsLockFreeList;18;13491;13088;1146088;4641
HoHContainsLockFreeList;18;11604;11667;311462;4922
HoHContainsLockFreeList;18;9307;9220;268022;5075
HoHContainsLockFreeList;18;9941;9797;274447;5050
HoHContainsLockFreeList;18;9918;9972;280626;5029
HoHContainsLockFreeList;18;9021;8753;280624;5011
HoHContainsLockFreeList;18;8479;9044;287886;4839
HoHContainsLockFreeList;18;10994;11050;288448;4943
HoHContainsLockFreeList;18;9926;9917;286066;5036
HoHContainsLockFreeList;18;10158;10011;277479;4992
HoHContainsLockFreeList;18;9047;8971;482446;4983
HoHContainsLockFreeList;18;10584;10494;361065;5059
HoHContainsLockFreeList;18;11584;11712;273650;4916
HoHContainsLockFreeList;18;10794;10857;251450;5051
HoHContainsLockFreeList;18;10810;10528;234106;5078
HoHContainsLockFreeList;18;10700;10705;233648;5001
HoHContainsLockFreeList;18;8608;8649;248351;4947
HoHContainsLockFreeList;18;10791;10979;247750;5006
HoHContainsLockFreeList;18;10904;11203;318638;4887
HoHContainsLockFreeList;18;13748;13747;429113;4962
HoHContainsLockFreeList;18;9735;9347;299981;5053
HoHContainsLockFreeList;18;8343;8643;288205;4961
HoHContainsLockFreeList;18;9876;9776;286430;4989
HoHContainsLockFreeList;18;10910;10961;290360;5007
HoHContainsLockFreeList;18;10601;10858;293100;4982
HoHContainsLockFreeList;18;11335;11442;292405;5052
HoHContainsLockFreeList;18;8144;8369;292422;4897
HoHContainsLockFreeList;18;11234;11167;289347;4941
HoHContainsLockFreeList;18;10540;10462;263100;4970
HoHContainsLockFreeList;18;5178;5734;321461;4769
HoHContainsLockFreeList;18;4456;4016;478973;4998
HoHContainsLockFreeList;18;2863;2856;347033;5024
HoHContainsLockFreeList;18;5048;5125;284278;5026
HoHContainsLockFreeList;18;3652;3429;239970;5054
HoHContainsLockFreeList;18;2764;2744;246766;5059
HoHContainsLockFreeList;18;7332;6849;263749;5201
HoHContainsLockFreeList;18;9139;8869;264679;5019
HoHContainsLockFreeList;18;3251;3145;216999;5041
HoHContainsLockFreeList;18;4185;4012;226003;5084
HoHContainsLockFreeList;18;9972;9933;263791;5019
HoHContainsLockFreeList;18;6554;6538;522779;5018
HoHContainsLockFreeList;18;4758;4943;456682;4967
HoHContainsLockFreeList;18;10126;10122;343815;4995
HoHContainsLockFreeList;18;5618;5550;283343;5018
HoHContainsLockFreeList;18;2770;2684;246825;5026
HoHContainsLockFreeList;18;3126;3314;228312;5016
HoHContainsLockFreeList;18;4338;4374;234971;5053
HoHContainsLockFreeList;18;2541;2506;221447;5058
HoHContainsLockFreeList;18;3067;3334;218155;4900
HoHContainsLockFreeList;18;2803;3014;210120;4848
HoHContainsLockFreeList;18;3974;4050;271660;4898
HoHContainsLockFreeList;18;5416;5681;602992;4834
HoHContainsLockFreeList;18;4591;4697;344100;4961
HoHContainsLockFreeList;18;3076;2703;291627;5088
HoHContainsLockFreeList;18;2950;2939;258197;5064
HoHContainsLockFreeList;18;3010;3068;244066;5063
HoHContainsLockFreeList;18;2451;2392;233579;5114
HoHContainsLockFreeList;18;2878;2813;227077;5057
HoHContainsLockFreeList;18;3123;3157;216115;5018
HoHContainsLockFreeList;18;2478;2411;202067;5053
HoHContainsLockFreeList (Mean);18;7190;7186;301448;4911
Experiment;Threads;Add;Remove;Contains;Population
HoHContainsLockFreeList;21;0;0;0;1
HoHContainsLockFreeList;21;5827;6363;1028768;3469
HoHContainsLockFreeList;21;4689;5031;560034;4334
HoHContainsLockFreeList;21;3852;3908;390927;4677
HoHContainsLockFreeList;21;2697;2828;312126;4750
HoHContainsLockFreeList;21;1540;1457;272594;4847
HoHContainsLockFreeList;21;2521;2272;239599;4923
HoHContainsLockFreeList;21;3181;2957;264306;4988
HoHContainsLockFreeList;21;3398;3157;587933;5086
HoHContainsLockFreeList;21;4485;4425;472726;5085
HoHContainsLockFreeList;21;4049;5147;351052;4662
HoHContainsLockFreeList;21;3548;3767;293619;4786
HoHContainsLockFreeList;21;4864;4597;376406;5046
HoHContainsLockFreeList;21;4102;3855;518661;5121
HoHContainsLockFreeList;21;4583;4264;364763;5159
HoHContainsLockFreeList;21;4800;4565;268595;5129
HoHContainsLockFreeList;21;2541;2656;268718;5011
HoHContainsLockFreeList;21;3781;3954;585066;4905
HoHContainsLockFreeList;21;5638;6232;458745;4813
HoHContainsLockFreeList;21;3566;3597;347556;4878
HoHContainsLockFreeList;21;4252;4207;287950;4945
HoHContainsLockFreeList;21;3698;3914;292004;4839
HoHContainsLockFreeList;21;3518;3299;386412;5007
HoHContainsLockFreeList;21;3698;3875;547836;5021
HoHContainsLockFreeList;21;5994;6520;399891;4824
HoHContainsLockFreeList;21;5295;5276;298959;4949
HoHContainsLockFreeList;21;4405;4216;299764;5022
HoHContainsLockFreeList;21;3468;3409;255780;5070
HoHContainsLockFreeList;21;3802;3760;570401;5052
HoHContainsLockFreeList;21;4296;4480;397432;4945
HoHContainsLockFreeList;21;3437;3478;306683;4940
HoHContainsLockFreeList;21;2548;2738;286963;4919
HoHContainsLockFreeList;21;2975;3213;263951;4873
HoHContainsLockFreeList;21;3935;4062;664704;4863
HoHContainsLockFreeList;21;4153;4244;459482;5010
HoHContainsLockFreeList;21;3780;3976;335846;4923
HoHContainsLockFreeList;21;4774;5066;271111;4891
HoHContainsLockFreeList;21;2862;2819;287411;4940
HoHContainsLockFreeList;21;3738;3312;564720;5109
HoHContainsLockFreeList;21;3289;3227;474111;5074
HoHContainsLockFreeList;21;4466;4375;385411;4998
HoHContainsLockFreeList;21;2691;2542;298391;5086
HoHContainsLockFreeList;21;3115;3005;277225;5094
HoHContainsLockFreeList;21;5325;5738;515780;4822
HoHContainsLockFreeList;21;4637;4709;410024;4954
HoHContainsLockFreeList;21;4051;3971;320428;5042
HoHContainsLockFreeList;21;3507;3267;254244;5142
HoHContainsLockFreeList;21;2786;2943;230638;5020
HoHContainsLockFreeList;21;4556;4490;407295;5009
HoHContainsLockFreeList;21;3637;4416;512002;4758
HoHContainsLockFreeList;21;4373;4347;335308;4879
HoHContainsLockFreeList;21;4520;4296;302690;5062
HoHContainsLockFreeList;21;3586;3557;236442;5081
HoHContainsLockFreeList;21;4587;4481;581446;5034
HoHContainsLockFreeList;21;2876;2793;447972;5052
HoHContainsLockFreeList;21;3183;2833;364710;5145
HoHContainsLockFreeList;21;3393;3274;271818;5114
HoHContainsLockFreeList;21;2392;2410;285323;5044
HoHContainsLockFreeList;21;3981;3751;456564;5116
HoHContainsLockFreeList;21;5429;5522;490156;5023
HoHContainsLockFreeList;21;3395;3217;347242;5025
HoHContainsLockFreeList (Mean);21;3804;3837;382700;4858
Experiment;Threads;Add;Remove;Contains;Population
HoHContainsLockFreeList;24;0;0;0;1
HoHContainsLockFreeList;24;9150;9956;1120127;4156
HoHContainsLockFreeList;24;12753;12441;378219;4975
HoHContainsLockFreeList;24;9184;9237;293048;4994
HoHContainsLockFreeList;24;7473;7456;241831;4974
HoHContainsLockFreeList;24;4499;4675;253903;4932
HoHContainsLockFreeList;24;4965;4797;261511;5104
HoHContainsLockFreeList;24;7123;6994;254843;5026
HoHContainsLockFreeList;24;4231;4258;217669;5054
HoHContainsLockFreeList;24;8792;9093;472099;4976
HoHContainsLockFreeList;24;11879;12000;292471;5028
HoHContainsLockFreeList;24;5666;5598;262210;5034
HoHContainsLockFreeList;24;13754;14071;235282;4784
HoHContainsLockFreeList;24;2814;2793;250611;4920
HoHContainsLockFreeList;24;11212;11157;249871;4994
HoHContainsLockFreeList;24;6069;6138;304075;4983
HoHContainsLockFreeList;24;10428;10445;493040;5017
HoHContainsLockFreeList;24;14712;14454;271346;5091
HoHContainsLockFreeList;24;7883;7930;247709;4999
HoHContainsLockFreeList;24;3709;3634;250169;5035
HoHContainsLockFreeList;24;5100;5283;246990;4892
HoHContainsLockFreeList;24;7192;7036;234996;4938
HoHContainsLockFreeList;24;4843;4929;591230;4879
HoHContainsLockFreeList;24;14656;14348;306483;5086
HoHContainsLockFreeList;24;6953;6816;246424;5074
