sáb mai 11 02:08:54 -03 2019
Experiment;Threads;Add;Remove;Contains;Population
RandomHoHList;6;37029;36867;36893;5053
RandomHoHList;6;34354;34627;34024;4975
RandomHoHList;6;33594;33633;33972;4893
RandomHoHList;6;37144;37182;37064;4965
RandomHoHList;6;34555;34730;34817;4896
RandomHoHList;6;34187;33950;34506;4991
RandomHoHList;6;37371;37063;37076;5035
RandomHoHList;6;34717;34487;34536;4994
RandomHoHList;6;34048;33882;33871;4977
RandomHoHList;6;37049;36831;36887;5023
RandomHoHList;6;34653;34810;34813;5088
RandomHoHList;6;34341;34401;34253;5005
RandomHoHList;6;37162;37310;37347;4940
RandomHoHList;6;34595;34870;34519;4909
RandomHoHList;6;34568;34493;34515;4959
RandomHoHList;6;37180;37693;37886;4997
RandomHoHList;6;34549;34382;34432;5051
RandomHoHList;6;34362;34713;34715;5029
RandomHoHList;6;37989;38178;38107;5090
RandomHoHList;6;34475;34682;34356;5001
RandomHoHList;6;34140;34290;34336;5029
RandomHoHList;6;37746;37639;37748;5042
RandomHoHList;6;34449;33982;33955;5107
RandomHoHList;6;34673;34492;34193;4984
RandomHoHList;6;36773;36398;36595;5032
RandomHoHList;6;34169;33825;33988;5020
RandomHoHList;6;35584;35525;35832;5022
RandomHoHList;6;36285;35991;36290;4997
RandomHoHList;6;33594;33436;33918;5073
RandomHoHList;6;35167;35226;35397;4984
RandomHoHList;6;35207;35198;35481;5075
RandomHoHList;6;33950;33973;33912;5035
RandomHoHList;6;35940;35936;36033;4960
RandomHoHList;6;34502;34344;33920;4956
RandomHoHList;6;33872;33696;34144;5026
RandomHoHList;6;36511;35869;36131;5083
RandomHoHList;6;34069;34392;34231;5021
RandomHoHList;6;34291;34361;34213;4954
RandomHoHList;6;35886;35637;35558;4988
RandomHoHList;6;34415;34576;34349;5039
RandomHoHList;6;34183;34409;34086;5014
RandomHoHList (Mean);6;34625;34591;34630;4925
Experiment;Threads;Add;Remove;Contains;Population
RandomHoHList;8;0;0;0;0
RandomHoHList;8;43173;43189;43422;4967
RandomHoHList;8;38261;37974;37739;5039
RandomHoHList;8;40190;40145;39967;4946
RandomHoHList;8;38660;38881;38453;5012
RandomHoHList;8;38525;38674;38624;4999
RandomHoHList;8;39226;39587;39499;4921
RandomHoHList;8;36045;36090;35763;5006
RandomHoHList;8;40581;40886;40637;4974
RandomHoHList;8;37665;37781;37625;4920
RandomHoHList;8;40542;40298;40355;4985
RandomHoHList;8;38407;38297;38589;5095
RandomHoHList;8;38874;38780;38847;4981
RandomHoHList;8;39109;39063;38890;5064
RandomHoHList;8;35545;35782;35978;4947
RandomHoHList;8;41741;41667;41470;4975
RandomHoHList;8;38534;38720;38662;4984
RandomHoHList;8;41289;41125;41402;5005
RandomHoHList;8;38093;37946;37935;4979
RandomHoHList;8;40892;41154;40830;4933
RandomHoHList;8;39069;38815;38688;5051
RandomHoHList;8;37614;37343;37577;5048
RandomHoHList;8;39007;38793;39027;5001
RandomHoHList;8;38416;38318;38509;5069
RandomHoHList;8;41348;41612;41401;4912
RandomHoHList;8;37804;37677;37553;5036
RandomHoHList;8;41476;42005;41761;4900
RandomHoHList;8;38027;38042;37781;4916
RandomHoHList;8;41126;40963;40826;5042
RandomHoHList;8;35732;35526;35859;5041
RandomHoHList;8;39833;39799;39599;4944
RandomHoHList;8;39079;39006;39000;5001
RandomHoHList;8;40171;39459;40257;5010
RandomHoHList;8;39776;40103;39546;4943
RandomHoHList;8;38303;38331;38259;4964
RandomHoHList;8;40271;40401;40795;5000
RandomHoHList;8;35778;35429;35784;4977
RandomHoHList;8;39995;40107;39882;4968
RandomHoHList;8;37886;37504;37447;4926
RandomHoHList;8;41033;41107;40778;4964
RandomHoHList;8;37834;37390;37518;5050
RandomHoHList;8;40608;40573;40635;4910
RandomHoHList;8;38453;38506;38599;5002
RandomHoHList;8;38372;38315;38207;4988
RandomHoHList;8;38257;38663;38693;4960
RandomHoHList;8;39446;39801;39443;4927
RandomHoHList;8;38851;38865;38673;5070
RandomHoHList;8;39717;39332;39859;4966
RandomHoHList;8;38697;38256;38136;5039
RandomHoHList;8;39054;38857;39127;5033
RandomHoHList;8;38873;38534;38901;4958
RandomHoHList;8;35056;35041;35106;5030
RandomHoHList;8;41302;41218;41266;4985
RandomHoHList;8;37484;37991;37917;5062
RandomHoHList;8;41338;41305;41319;4896
RandomHoHList;8;38451;38741;38811;4979
RandomHoHList;8;40941;40611;40683;5044
RandomHoHList;8;37989;37740;37569;5136
RandomHoHList;8;40486;39719;39945;5066
RandomHoHList;8;37856;37888;37777;5022
RandomHoHList (Mean);8;38436;38395;38386;4909
Experiment;Threads;Add;Remove;Contains;Population
RandomHoHList;10;0;0;0;0
RandomHoHList;10;31159;31459;31476;4970
RandomHoHList;10;26680;26726;26368;5074
RandomHoHList;10;25289;25372;25235;5038
RandomHoHList;10;25413;25663;25592;4972
RandomHoHList;10;29793;29567;29618;5093
RandomHoHList;10;25645;25780;25795;4992
RandomHoHList;10;25223;25524;25449;4922
RandomHoHList;10;28082;27710;27799;4978
RandomHoHList;10;27580;27498;27449;5050
RandomHoHList;10;25140;24939;25285;4958
RandomHoHList;10;25383;25317;25313;5019
RandomHoHList;10;29961;29986;29656;4948
RandomHoHList;10;26064;26075;25870;4985
RandomHoHList;10;25199;25518;25507;4970
RandomHoHList;10;26358;26415;26314;5005
RandomHoHList;10;28325;28030;27926;5016
RandomHoHList;10;24830;25101;25129;4931
RandomHoHList;10;25758;25627;26104;5052
RandomHoHList;10;29366;29708;29577;4945
RandomHoHList;10;26125;25881;26273;5020
RandomHoHList;10;24976;25010;25348;4976
RandomHoHList;10;26083;25925;26246;5017
RandomHoHList;10;29176;29231;29196;4969
RandomHoHList;10;25435;25965;25647;4955
RandomHoHList;10;25234;25300;25284;4950
RandomHoHList;10;29213;29059;29452;5031
RandomHoHList;10;27106;26771;27016;5073
RandomHoHList;10;24922;25059;25137;4998
RandomHoHList;10;25697;25604;25681;4993
RandomHoHList;10;29346;29494;29304;5036
RandomHoHList;10;25874;25834;25703;4985
RandomHoHList;10;25673;25714;25661;5009
RandomHoHList;10;29198;29566;29371;4979
RandomHoHList;10;26530;26195;26244;5067
RandomHoHList;10;25427;25658;25825;4922
RandomHoHList;10;25733;25843;25712;5032
RandomHoHList;10;29683;29774;29654;5031
RandomHoHList;10;25685;25393;25900;5153
RandomHoHList;10;24692;24598;24783;4934
RandomHoHList;10;28947;29075;29217;4975
RandomHoHList;10;26099;26152;26441;5036
RandomHoHList;10;25328;25594;25347;5005
RandomHoHList;10;25166;25343;24823;4973
RandomHoHList;10;30189;29896;30236;5071
RandomHoHList;10;25964;25759;25717;5025
RandomHoHList;10;25153;25037;25314;5017
RandomHoHList;10;28632;28999;28795;4974
RandomHoHList;10;26831;26711;27014;5006
RandomHoHList;10;25254;25187;25203;5016
RandomHoHList;10;25326;25044;25213;5089
RandomHoHList;10;29520;29515;29899;5053
RandomHoHList;10;25765;26243;25935;4994
RandomHoHList;10;24739;24667;24765;5077
RandomHoHList;10;28927;28844;28825;4977
RandomHoHList;10;26869;26548;26679;5156
RandomHoHList;10;25086;25287;25279;4993
RandomHoHList;10;25622;25569;25936;4965
RandomHoHList;10;29310;29296;29565;5068
